,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0,0.3426900075917894,0.85130423553719,0.8460692035019606,0.2432571420302758,0.8890224358974359,0.8807007263567666
1,0.232012480836023,0.9025955578512397,0.8975504826350518,0.1998070375277446,0.9102564102564104,0.9084585659339235
2,0.18937349915504456,0.9196797520661157,0.9163491472990841,0.1536642462015152,0.9459134615384616,0.9428006302638221
3,0.1708573044701056,0.9316373966942149,0.9296428869034614,0.15518563412703001,0.9483173076923077,0.9475420622555426
4,0.16778244227170944,0.9336776859504132,0.9324160015944297,0.16283253351083168,0.9491185897435896,0.9458438704537865
5,0.14979311366650191,0.9389979338842975,0.9372028616718596,0.17900675477889869,0.921073717948718,0.9268112753408876
6,0.14582125172019006,0.942135847107438,0.9413669200104626,0.14333819024837935,0.952323717948718,0.9463851754110558
7,0.12239053947004405,0.9553331611570248,0.954419361742409,0.12230935091009507,0.9479166666666666,0.94494335836794
8,0.12263321705501187,0.9517303719008264,0.9502335797784639,0.11020820401608944,0.9567307692307693,0.955873173299798
9,0.12522685510868375,0.9499354338842976,0.9487435068879403,0.10942566480774146,0.9659455128205128,0.9652007298179822
