,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0,0.33857874111695724,0.8568956611570249,0.8513323090009127,0.245504875595753,0.8902243589743589,0.896909253912558
1,0.211564742367376,0.9161415289256198,0.9134143627096271,0.15863605158833358,0.9399038461538461,0.938907484953877
2,0.18768107430501418,0.9273502066115703,0.9250238765583174,0.15013626189186022,0.9423076923076923,0.943301480080833
3,0.1785830721259117,0.9247933884297521,0.9231082880181576,0.12917883780140144,0.9407051282051282,0.9378780147454356
4,0.16049258438023653,0.9386621900826446,0.9373139162687976,0.12411574732798797,0.9563301282051282,0.954721409151425
5,0.13696511499583722,0.9473786157024794,0.9463445411477712,0.12110277093373813,0.9427083333333334,0.94622442949993
6,0.1272085876119408,0.9532153925619835,0.9527295411347062,0.10612828370470268,0.9575320512820512,0.9579371928167385
7,0.12019999978894537,0.9542097107438017,0.9530172126492165,0.11579719214485241,0.953125,0.9540240390402737
8,0.11313583864407106,0.9576058884297521,0.95679112056389,0.10734286646430309,0.9543269230769231,0.9489654141155105
9,0.11313444269313054,0.9562629132231405,0.955273699189259,0.1038882746719397,0.9663461538461539,0.9669146780652361
