,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0,0.353590794720433,0.850103305785124,0.8421306669587884,0.24612869322299957,0.905448717948718,0.9030160887266442
1,0.23100826672532343,0.9040805785123968,0.901612786074458,0.1999720140145375,0.9278846153846154,0.9257758064390758
2,0.22034132649952715,0.9098915289256199,0.9061838987159504,0.21001501152148613,0.9106570512820512,0.9023914046328549
3,0.18164207278327507,0.9296358471074381,0.9274173473259939,0.1607589962390753,0.9362980769230769,0.9368085374124795
4,0.1522359872744842,0.9403150826446282,0.9389979494684713,0.23248007148504257,0.9034455128205128,0.909944564437365
5,0.1565186645835638,0.9395015495867769,0.9375135265257944,0.14311369580145067,0.9411057692307693,0.9387815206424708
6,0.13010740239511837,0.9497159090909091,0.9489496392790309,0.13926269572514755,0.9575320512820512,0.958203479192322
7,0.1310023890977556,0.9500129132231405,0.9495610907275868,0.13992675297105542,0.9423076923076923,0.9387954368425396
8,0.12168365727094087,0.9556818181818182,0.9551727753400898,0.15356139380198258,0.9483173076923077,0.9509567041800863
9,0.09954873020337386,0.9637138429752067,0.9628600981602468,0.15590270809256113,0.9411057692307693,0.941762951304973
