,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0,0.4038542639125477,0.8323476239669422,0.819528814429389,0.2166969684454111,0.9182692307692307,0.9178361860901176
1,0.23498861092058096,0.9025697314049587,0.8976235960544875,0.19545495911286428,0.9230769230769231,0.9208889731972261
2,0.19892396913333374,0.9180526859504132,0.9150129557654576,0.1602875114633487,0.9322916666666666,0.9272626668999303
3,0.16860719377344305,0.9366606404958677,0.9349975265906189,0.15690971337831938,0.9467147435897435,0.9468816648353431
4,0.1640858419239521,0.9362345041322314,0.9340715630740041,0.12357809194005452,0.9519230769230769,0.9495067968275792
5,0.15213214565407146,0.937370867768595,0.935146578240569,0.1330448411978208,0.9443108974358974,0.9422045411077898
6,0.1292593507265503,0.9504390495867768,0.9490452530186467,0.17347918895001596,0.9451121794871795,0.9411988045733305
7,0.1400083115832372,0.9435563016528926,0.9427779358144273,0.12346219930511254,0.9579326923076923,0.9583898469243723
8,0.11380432657897473,0.9595428719008264,0.9585807681347694,0.1363021696989353,0.9563301282051282,0.9558140020610104
9,0.10532187572257086,0.9598786157024793,0.9595613408594151,0.1159883697445576,0.9591346153846154,0.9566690965180602
