,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0,0.3679018627513539,0.8495222107438017,0.832120654400836,0.24538202927662775,0.9018429487179488,0.9038182369838567
1,0.21895751309665767,0.9113765495867768,0.9081695521791292,0.1958165432398136,0.9238782051282051,0.9185229488047687
2,0.19675202352756804,0.9135847107438017,0.9090191685245214,0.17629813581991655,0.921875,0.9209559764858616
3,0.17680411684242162,0.9228176652892562,0.9194389553004556,0.19143070567112702,0.9334935897435896,0.9341331740740972
4,0.1740784745494073,0.9247417355371901,0.921039649369104,0.25984805621779883,0.90625,0.911646982634966
5,0.1523103982548822,0.9369576446280992,0.9353622109764524,0.14640498390564552,0.9567307692307693,0.9569108538627401
6,0.1480610446835106,0.9421229338842976,0.9409250660465766,0.1252530892021381,0.9579326923076923,0.9597168763780565
7,0.12505982458083467,0.9508006198347108,0.9497403373276314,0.13312801575431457,0.9603365384615384,0.9586499632117909
8,0.12656024335460228,0.9506456611570249,0.9496650789490133,0.12533338496891352,0.9591346153846154,0.9595803440242411
9,0.11904973694207993,0.9557592975206612,0.9542815141892447,0.11123196193231986,0.9627403846153846,0.9620789749589628
