,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0,0.28503158979795196,0.8928589876033058,0.8875620916163701,0.2470699491409155,0.9314903846153846,0.9282023290503896
1,0.178528030724688,0.9387913223140496,0.938067926875554,0.16060804217480695,0.9423076923076923,0.9410675331349443
2,0.13232524805617604,0.9519369834710745,0.9514188033917643,0.13617037809812105,0.9555288461538461,0.9562761111783247
3,0.10035716655918143,0.9654829545454545,0.9646728090142541,0.16796285372513992,0.938301282051282,0.9354347333694564
4,0.0893217721149664,0.967264979338843,0.9671751092300117,0.26012633912838423,0.922676282051282,0.9127345301895011
5,0.07488524393517185,0.9742252066115703,0.9736199768462666,0.48458875486483943,0.8321314102564104,0.7971610913002622
6,0.08293935830112208,0.9715263429752067,0.9712368432652067,0.23867427041897407,0.9170673076923077,0.9132233633732147
7,0.07192413127049804,0.9737215909090909,0.9731512583629405,0.11538604625429098,0.9647435897435896,0.9665355167595214
8,0.058968382739377295,0.9810433884297521,0.9809231849019049,0.07502720734247795,0.9683493589743589,0.9681870830039283
9,0.05224736853375692,0.9821022727272727,0.981722664717047,0.08544534888978188,0.9711538461538461,0.9702851120428112
