,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0,0.2968554852022366,0.8818310950413223,0.8794514128579037,1.052432683797983,0.6822916666666666,0.7570008156426928
1,0.18375515483997085,0.933044938016529,0.931493820845857,0.12290087027045396,0.9487179487179488,0.9494836010544686
2,0.15624162487008356,0.9411931818181818,0.9403397748097134,0.1238595861941576,0.9551282051282051,0.956162122954092
3,0.09909876201471145,0.9673295454545454,0.9664359409251878,0.22225646474040472,0.921875,0.9265694307332228
4,0.09622541237622499,0.9666193181818182,0.9661817535315668,0.18561859500522798,0.9310897435897435,0.9337550077258514
5,0.08544514583931728,0.9705965909090909,0.9694848950773436,0.08283935544582513,0.9723557692307693,0.9722588682976043
6,0.06749646809714084,0.9777763429752067,0.9774377748183916,0.1047573467859855,0.9651442307692307,0.9647009382936991
7,0.04801958213052289,0.9832386363636364,0.982888129332424,0.04499121418652626,0.9855769230769231,0.9848422734187363
8,0.06455506520261141,0.9784090909090909,0.9781955937690922,0.04107375283582279,0.9867788461538461,0.9872118231022257
9,0.05049543363169174,0.9845945247933885,0.9844889012851593,0.06569353191970059,0.9759615384615384,0.9757786430575991
