,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0,0.3083415442569689,0.8793517561983472,0.8740789407283355,0.2635303426247377,0.8770032051282051,0.8885561691652111
1,0.1576294460757212,0.9436854338842976,0.9427242600985041,0.6830689517351297,0.7135416666666666,0.7756073647731887
2,0.13597277506169947,0.9555526859504132,0.9541134765919661,0.14680276438593864,0.9491185897435896,0.9446453299132351
3,0.09920115953480656,0.9662706611570249,0.9653768809074524,0.13034975414092725,0.9563301282051282,0.9573567289987714
4,0.09612226901491257,0.9702608471074381,0.969649191441051,0.07181694666640116,0.9759615384615384,0.973349449502684
5,0.07658959688110785,0.9732308884297521,0.9725785081046602,0.5059574888302729,0.859375,0.8267058570449249
6,0.06717488568445498,0.9761363636363637,0.9753278824698349,0.08305520804312366,0.9735576923076923,0.9733939082741685
7,0.07087265938859094,0.9774276859504132,0.9769139026269761,0.07881799297263989,0.969551282051282,0.9702044669858113
8,0.05052941995461217,0.9814695247933884,0.980918321686267,0.22063855196420962,0.9142628205128205,0.9225184385588026
9,0.040841961204370655,0.9857954545454546,0.9854105875567012,0.08707643017316094,0.9759615384615384,0.975874631275047
