,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
0,0.3052139091220769,0.8844524793388431,0.8846516546276583,0.2339519918538057,0.8966346153846154,0.8982903521296763
1,0.16762462485242974,0.9414127066115703,0.9402405091776929,0.16447261205086341,0.9555288461538461,0.9537984600753082
2,0.15241336350075224,0.9465392561983471,0.944814656450457,0.16004147609839073,0.9435096153846154,0.9411578264519442
3,0.11524397464130412,0.9588842975206612,0.9578098128969628,0.10611375672026323,0.9567307692307693,0.9549896219264691
4,0.09523879494518042,0.9679752066115703,0.9668642103997279,0.08505912098245552,0.9711538461538461,0.9699939576104634
5,0.07104033146646213,0.9772081611570248,0.9769090372273432,0.14259421994658902,0.9579326923076923,0.9554688483410457
6,0.06964526324194263,0.9785640495867769,0.9781005241326215,0.06095754591604838,0.9783653846153846,0.9786202831935983
7,0.05566116967661814,0.9809659090909091,0.9806213158163223,0.044576897500799254,0.9795673076923077,0.9790743080698489
8,0.055918269807642154,0.979764979338843,0.9792135981262813,0.033855449014271684,0.9915865384615384,0.9914688851836738
9,0.05516349960711192,0.9808238636363636,0.9809043341483769,0.04219189404438321,0.985176282051282,0.9838150793374674
